#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  89
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  89
#! SET periodic_psi true
   -3.141592654   -3.141592654   10.219508065   -8.343611788    2.995532676
   -3.070995066   -3.141592654    9.564403036  -10.246872282    3.784892818
   -3.000397478   -3.141592654    8.767192468  -12.371800603    4.785262194
   -2.929799890   -3.141592654    7.816039864  -14.532664141    6.099095925
   -2.859202303   -3.141592654    6.729888359  -16.052044423    7.656520445
   -2.788604715   -3.141592654    5.587830443  -15.949273531    9.181711657
   -2.718007127   -3.141592654    4.534821107  -13.454527141   10.345560292
   -2.647409540   -3.141592654    3.744926843   -8.579549904   10.995691267
   -2.576811952   -3.141592654    3.357471667   -2.277665985   11.249683037
   -2.506214364   -3.141592654    3.421335008    3.946926377   11.363812442
   -2.435616776   -3.141592654    3.880504060    8.742729978   11.502002847
   -2.365019189   -3.141592654    4.606282907   11.464912927   11.620437015
   -2.294421601   -3.141592654    5.454191935   12.288283934   11.545108384
   -2.223824013   -3.141592654    6.312997611   11.899529747   11.140481327
   -2.153226425   -3.141592654    7.124228231   11.057625751   10.413446012
   -2.082628838   -3.141592654    7.875177745   10.232665310    9.478319318
   -2.012031250   -3.141592654    8.572775458    9.543963656    8.467079838
   -1.941433662   -3.141592654    9.223138865    8.819500593    7.467315801
   -1.870836075   -3.141592654    9.815168954    7.899241639    6.528371245
   -1.800238487   -3.141592654   10.331369605    6.648263259    5.664489885
   -1.729640899   -3.141592654   10.750769720    5.179756551    4.898464330
   -1.659043311   -3.141592654   11.064594155    3.706806833    4.249418850
   -1.588445724   -3.141592654   11.280503185    2.441885660    3.720819957
   -1.517848136   -3.141592654   11.419192972    1.524708304    3.294003513
   -1.447250548   -3.141592654   11.506484565    1.001777080    2.914311327
   -1.376652961   -3.141592654   11.568081693    0.783098510    2.520572930
   -1.306055373   -3.141592654   11.621310598    0.723368233    2.071825647
   -1.235457785   -3.141592654   11.671956025    0.706241326    1.581813799
   -1.164860197   -3.141592654   11.720145120    0.624485363    1.098893975
   -1.094262610   -3.141592654   11.760064504    0.497104670    0.688673723
   -1.023665022   -3.141592654   11.789652846    0.340636632    0.385379082
   -0.953067434   -3.141592654   11.808591883    0.201579835    0.191749781
   -0.882469847   -3.141592654   11.819137985    0.102492854    0.084210449
   -0.811872259   -3.141592654   11.824173399    0.045769917    0.032881460
   -0.741274671   -3.141592654   11.826289656    0.017831787    0.011382400
   -0.670677083   -3.141592654   11.827071315    0.005999070    0.003433141
   -0.600079496   -3.141592654   11.827319463    0.001785593    0.000929077
   -0.529481908   -3.141592654   11.827411508   -0.000000000   -0.000000000
   -0.458884320   -3.141592654   11.827411508   -0.000000000   -0.000000000
   -0.388286732   -3.141592654   11.827411508   -0.000000000   -0.000000000
   -0.317689145   -3.141592654   11.827411508   -0.000000000   -0.000000000
   -0.247091557   -3.141592654   11.827411508   -0.000000000   -0.000000000
   -0.176493969   -3.141592654   11.827411508   -0.000000000   -0.000000000
   -0.105896382   -3.141592654   11.827411508   -0.000000000   -0.000000000
   -0.035298794   -3.141592654   11.827411508   -0.000000000   -0.000000000
    0.035298794   -3.141592654   11.827411508   -0.000000000   -0.000000000
    0.105896382   -3.141592654   11.827411508   -0.000000000   -0.000000000
    0.176493969   -3.141592654   11.827411508   -0.000000000   -0.000000000
    0.247091557   -3.141592654   11.827411508   -0.000000000   -0.000000000
    0.317689145   -3.141592654   11.827411508   -0.000000000   -0.000000000
