#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  89
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  89
#! SET periodic_psi true
   -3.141592654   -3.141592654   17.742399715  -48.158002205   13.642499952
   -3.070995066   -3.141592654   14.368953507  -46.863360077   15.176072651
   -3.000397478   -3.141592654   11.196038451  -42.548380654   16.488091613
   -2.929799890   -3.141592654    8.416150863  -35.873086758   17.438135318
   -2.859202303   -3.141592654    6.161944782  -27.838408455   17.808226843
   -2.788604715   -3.141592654    4.494602649  -19.374850571   17.414766928
   -2.718007127   -3.141592654    3.421215513  -11.089096524   16.336170460
   -2.647409540   -3.141592654    2.913114851   -3.452139268   15.088242070
   -2.576811952   -3.141592654    2.903331259    2.909951127   14.516818779
   -2.506214364   -3.141592654    3.279930105    7.414257490   15.390026258
   -2.435616776   -3.141592654    3.904759702   10.009853238   17.911229976
   -2.365019189   -3.141592654    4.666972256   11.481781253   21.556698232
   -2.294421601   -3.141592654    5.524737480   12.850108993   25.296462374
   -2.223824013   -3.141592654    6.491228100   14.533265568   28.139317126
   -2.153226425   -3.141592654    7.574675167   15.967279234   29.586563374
   -2.082628838   -3.141592654    8.716252307   15.963093426   29.735858858
   -2.012031250   -3.141592654    9.776119304   13.572481582   29.076880735
   -1.941433662   -3.141592654   10.577898245    8.728795909   28.098971981
   -1.870836075   -3.141592654   10.984625101    2.738502447   27.042248754
   -1.800238487   -3.141592654   10.995384006   -2.107063015   25.907750791
   -1.729640899   -3.141592654   10.777175498   -3.459221758   24.794693715
   -1.659043311   -3.141592654   10.622179051   -0.247193584   24.076304681
   -1.588445724   -3.141592654   10.828851890    6.456981374   24.333276229
   -1.517848136   -3.141592654   11.562593809   14.194945162   25.914762027
   -1.447250548   -3.141592654   12.807586899   20.668003198   28.567386380
   -1.376652961   -3.141592654   14.431050520   24.931007488   31.396070003
   -1.306055373   -3.141592654   16.290063130   27.429834425   33.277812833
   -1.235457785   -3.141592654   18.291596589   29.164576203   33.396191031
   -1.164860197   -3.141592654   20.400474028   30.433698488   31.523207383
   -1.094262610   -3.141592654   22.575579356   30.981703015   28.005546725
   -1.023665022   -3.141592654   24.747626367   30.270669127   23.477719192
   -0.953067434   -3.141592654   26.817846572   28.078995437   18.606587672
   -0.882469847   -3.141592654   28.685357828   24.614514191   13.932478693
